"","CODE","LEVEL_ID","P_IDENT","Catalog_ID","S_NYSM_NUM","UNIT_ID","Shape_Area","POINT_X","POINT_Y","U_TYPE","U_LBL","L_STRAT","START","END","Assemblage","MATNAME","TYPENAME","CATNAME","IDENTIFY","BEGDATE","ENDDATE","N","dN","comp.cl","art.cl"
"626","UIS","1779","1BOW.27.101","3196","Site A","479",1,546397.13,4685608.52,"EU","14","2",14,24.8,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"1","2"
"627","UIS","1778","1BOW.27.101","3155","Site A","479",1,546397.13,4685608.52,"EU","14","1",6,14,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"4","2"
"628","UIS","1838","1BOW.27.101","4057","Site A","499",0.5,546401.93,4685613.23,"EU","30","5",59.2,66.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,2,"6","2"
"629","UIS","1828","1BOW.27.101","3511","Site A","480",1,546389.68,4685609.19,"EU","15","8",75.2,83.8,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,3,3,"3","2"
"630","UIS","1799","1BOW.27.101","3687","Site A","488",1,546386.09,4685602.58,"EU","23","2",13.6,45,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"4","2"
"631","UIS","1752","1BOW.27.101","4967","Site A","472",1,546395.78,4685610.31,"EU","07","2",12,29.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"1","2"
"632","UIS","1745","1BOW.27.101","4824","Site A","467",0.99,546394.58,4685600.05,"EU","03","2",25.8,116,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,2.02020202020202,"3","2"
"633","UIS","1774","1BOW.27.101","3056","Site A","478",1,546388.2,4685588.33,"EU","13","3",23.6,29.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"2","2"
"634","UIS","1740","1BOW.27.101","4753","Site A","464",0.99,546387.41,4685603.08,"EU","02","4",46.2,99.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,3,3.03030303030303,"6","2"
"635","UIS","1831","1BOW.27.101","3957","Site A","495",1,546383.74,4685565.33,"EU","29","3",30,43,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,2,"3","2"
"636","UIS","1756","1BOW.27.101","5113","Site A","472",1,546395.78,4685610.31,"EU","07","6",57.4,67.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"1","2"
"637","UIS","1888","1BOW.27.101","5873","Site C","454",0.99,546410.72,4685651.81,"EU","11","2",14.6,47.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,2.02020202020202,"1","2"
"638","UIS","1739","1BOW.27.101","4740","Site A","464",0.99,546387.41,4685603.08,"EU","02","3",25.4,46.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,2.02020202020202,"2","2"
"639","UIS","1828","1BOW.27.101","3514","Site A","480",1,546389.68,4685609.19,"EU","15","8",75.2,83.8,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,7,7,"3","2"
"640","UIS","1726","1BOW.27.101","2023","Site A","463",1,546394.12,4685588.85,"EU","01","2",11.8,37.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,6,6,"1","2"
"641","UIS","1750","1BOW.27.101","4889","Site A","471",1.62,546390.14,4685589.26,"EU","06","1",2.6,34.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,23,14.1975308641975,"1","2"
"642","UIS","1061","1BOW.00.101","1507","Site A","215",0.12,546397.41,4685601.69,"STP","209","2",24,77,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,16.6666666666667,"2","2"
"643","UIS","1061","1BOW.00.101","1508","Site A","215",0.12,546397.41,4685601.69,"STP","209","2",24,77,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,3,25,"2","2"
"644","UIS","1726","1BOW.27.101","6212","Site A","463",1,546394.12,4685588.85,"EU","01","2",11.8,37.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"1","2"
"645","UIS","1818","1BOW.27.101","2962","Site A","477",1,546390.59,4685608.79,"EU","12","3",35.8,43.8,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,6,6,"5","2"
"646","UIS","1842","1BOW.27.101","4110","Site A","500",0.5,546404.13,4685618.55,"EU","31","2",14.2,23,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,2,"6","2"
"647","UIS","1803","1BOW.27.101","3723","Site A","491",0.99,546393.37,4685597.65,"EU","26","1",6.4,15.8,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,2.02020202020202,"2","2"
"648","UIS","1765","1BOW.27.101","5432","Site A","473",1.49,546398.78,4685606.33,"EU","08","4C",31.5,41.5,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.671140939597315,"1","2"
"649","UIS","1680","1BOW.27.101","3259","Site A","411",0.12,546396.65,4685623.64,"STP","A","1",0,65,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,16.6666666666667,"3","2"
"650","UIS","1745","1BOW.27.101","4823","Site A","467",0.99,546394.58,4685600.05,"EU","03","2",25.8,116,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,2.02020202020202,"3","2"
"651","UIS","1781","1BOW.27.101","3250","Site A","479",1,546397.13,4685608.52,"EU","14","4",33.6,46,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"1","2"
"652","UIS","1841","1BOW.27.101","4075","Site A","500",0.5,546404.13,4685618.55,"EU","31","1",3.8,14.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,2,"3","2"
"653","UIS","1758","1BOW.27.101","5219","Site A","472",1,546395.78,4685610.31,"EU","07","8",73.4,80.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,18,18,"3","2"
"654","UIS","1835","1BOW.27.101","3975","Site A","499",0.5,546401.93,4685613.23,"EU","30","2",34,42.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,3,6,"2","2"
"655","UIS","1830","1BOW.27.101","3943","Site A","495",1,546383.74,4685565.33,"EU","29","2",20,30,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"3","2"
"656","UIS","1794","1BOW.27.101","4612","Site A","484",1,546386.38,4685589.16,"EU","19","1",9.2,52,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"2","2"
"657","UIS","1738","1BOW.27.101","4725","Site A","464",0.99,546387.41,4685603.08,"EU","02","2",11.6,25.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1.01010101010101,"1","2"
"658","UIS","1789","1BOW.27.101","3576","Site A","482",0.5,546389.01,4685587.68,"EU","17","2",19,43.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,4,"4","2"
"659","UIS","1859","1BOW.27.101","4556","Site C","444",0.97,546407.93,4685637.9,"EU","07","2",19.4,31.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,4,4.12371134020619,"2","2"
"660","UIS","1702","1BOW.27.101","5746","Site C","425",0.12,546412.76,4685663.56,"STP","C12","2",20,74,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,8.33333333333333,"2","2"
"661","UIS","1861","1BOW.27.101","5516","Site C","444",0.97,546407.93,4685637.9,"EU","07","4",56.8,69.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1.03092783505155,"4","2"
"662","UIS","1757","1BOW.27.101","5173","Site A","472",1,546395.78,4685610.31,"EU","07","7",67.6,73.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,4,4,"1","2"
"663","UIS","1755","1BOW.27.101","5082","Site A","472",1,546395.78,4685610.31,"EU","07","5",48,57.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"1","2"
"664","UIS","1783","1BOW.27.101","3521","Site A","481",0.5,546387.19,4685588.51,"EU","16","1",9.2,25.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,4,"2","2"
"665","UIS","1830","1BOW.27.101","3944","Site A","495",1,546383.74,4685565.33,"EU","29","2",20,30,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"3","2"
"666","UIS","1905","1BOW.27.101","6075","Site C","458",0.5,546407.99,4685638.91,"EU","13A","3",41.4,70.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,2,"6","2"
"667","UIS","1841","1BOW.27.101","4074","Site A","500",0.5,546404.13,4685618.55,"EU","31","1",3.8,14.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,2,"3","2"
"668","UIS","1886","1BOW.27.101","5826","Site C","453",0.99,546411.22,4685650.62,"EU","10A","1",4.75,19.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,2.02020202020202,"2","2"
"669","UIS","1738","1BOW.27.101","4722","Site A","464",0.99,546387.41,4685603.08,"EU","02","2",11.6,25.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1.01010101010101,"1","2"
"670","UIS","1865","1BOW.27.101","5559","Site C","446",0.99,546407.79,4685634.73,"EU","09","1",5.8,18,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,5,5.05050505050505,"2","2"
"671","UIS","1854","1BOW.27.101","4501","Site C","442",0.86,546409.64,4685643.69,"EU","05","1",17.2,40.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1.16279069767442,"4","2"
"672","UIS","1807","1BOW.27.101","3717","Site A","491",0.99,546393.37,4685597.65,"EU","26","5",70.8,73.25,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,2.02020202020202,"1","2"
"673","UIS","1726","1BOW.27.101","2021","Site A","463",1,546394.12,4685588.85,"EU","01","2",11.8,37.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"1","2"
"674","UIS","1729","1BOW.27.101","2190","Site A","470",1,546396.67,4685609.86,"EU","05","2A (South)",10,19,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,3,3,"5","2"
"675","UIS","1860","1BOW.27.101","4603","Site C","444",0.97,546407.93,4685637.9,"EU","07","3",31.6,56.8,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1.03092783505155,"6","2"
"676","UIS","1737","1BOW.27.101","4687","Site A","464",0.99,546387.41,4685603.08,"EU","02","1",4.4,11.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1.01010101010101,"1","2"
"677","UIS","1750","1BOW.27.101","4888","Site A","471",1.62,546390.14,4685589.26,"EU","06","1",2.6,34.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.617283950617284,"1","2"
"678","UIS","1818","1BOW.27.101","2964","Site A","477",1,546390.59,4685608.79,"EU","12","3",35.8,43.8,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,4,4,"5","2"
"679","UIS","1909","1BOW.27.101","6114","Site C","459",0.49,546409.32,4685640.27,"EU","14","3",37,75.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,8,16.3265306122449,"6","2"
"680","UIS","1779","1BOW.27.101","3188","Site A","479",1,546397.13,4685608.52,"EU","14","2",14,24.8,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"1","2"
"681","UIS","1813","1BOW.27.101","5460","Site A","474",1,546391.51,4685608.38,"EU","09","1",8.6,15.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"5","2"
"682","UIS","1855","1BOW.27.101","4533","Site C","443",1.46,546409.91,4685644.7,"EU","06","1",7.2,96.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,16,10.958904109589,"1","2"
"683","UIS","1759","1BOW.27.101","5235","Site A","472",1,546395.78,4685610.31,"EU","07","9",80.2,83.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"3","2"
"684","UIS","1790","1BOW.27.101","3559","Site A","482",0.5,546389.01,4685587.68,"EU","17","3",43.4,56.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,2,"1","2"
"685","UIS","1726","1BOW.27.101","2016","Site A","463",1,546394.12,4685588.85,"EU","01","2",11.8,37.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"1","2"
"686","UIS","1773","1BOW.27.101","3046","Site A","478",1,546388.2,4685588.33,"EU","13","2",14.4,23.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,3,3,"4","2"
"687","UIS","1799","1BOW.27.101","3690","Site A","488",1,546386.09,4685602.58,"EU","23","2",13.6,45,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,3,3,"4","2"
"688","UIS","1809","1BOW.27.101","6206","Site A","492",1,546386.92,4685604.4,"EU","27","1",2.2,17.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"4","2"
"689","UIS","1751","1BOW.27.101","4922","Site A","472",1,546395.78,4685610.31,"EU","07","1",3.6,12,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"5","2"
"690","UIS","1768","1BOW.27.101","2672","Site A","476",1.25,546389.9,4685587.83,"EU","11","1",7.2,18.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,4,3.2,"3","2"
"691","UIS","1754","1BOW.27.101","5041","Site A","472",1,546395.78,4685610.31,"EU","07","4",38.8,48,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"1","2"
"692","UIS","1769","1BOW.27.101","2695","Site A","476",1.25,546389.9,4685587.83,"EU","11","2",18.6,32.8,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,1.6,"4","2"
"693","UIS","1805","1BOW.27.101","3801","Site A","491",0.99,546393.37,4685597.65,"EU","26","3",24.4,63.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,3,3.03030303030303,"1","2"
"694","UIS","1726","1BOW.27.101","2022","Site A","463",1,546394.12,4685588.85,"EU","01","2",11.8,37.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,4,4,"1","2"
"695","UIS","1755","1BOW.27.101","5092","Site A","472",1,546395.78,4685610.31,"EU","07","5",48,57.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"1","2"
"696","UIS","1855","1BOW.27.101","4531","Site C","443",1.46,546409.91,4685644.7,"EU","06","1",7.2,96.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.684931506849315,"1","2"
"697","UIS","1862","1BOW.27.101","5529","Site C","444",0.97,546407.93,4685637.9,"EU","07","5",69.2,79.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,4,4.12371134020619,"4","2"
"698","UIS","1803","1BOW.27.101","3741","Site A","491",0.99,546393.37,4685597.65,"EU","26","1",6.4,15.8,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,5,5.05050505050505,"2","2"
"699","UIS","1697","1BOW.27.101","5784","Site C","421",0.12,546408.09,4685649.31,"STP","C08","1",0,28,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,16.6666666666667,"2","2"
"700","UIS","1815","1BOW.27.101","5500","Site A","474",1,546391.51,4685608.38,"EU","09","3",20.6,28.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,3,3,"5","2"
"701","UIS","1738","1BOW.27.101","4723","Site A","464",0.99,546387.41,4685603.08,"EU","02","2",11.6,25.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1.01010101010101,"1","2"
"702","UIS","1760","1BOW.27.101","5270","Site A","473",1.49,546398.78,4685606.33,"EU","08","1",13.75,19.75,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.671140939597315,"1","2"
"703","UIS","1754","1BOW.27.101","5044","Site A","472",1,546395.78,4685610.31,"EU","07","4",38.8,48,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,3,3,"1","2"
"704","UIS","1754","1BOW.27.101","5039","Site A","472",1,546395.78,4685610.31,"EU","07","4",38.8,48,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"1","2"
"705","UIS","1780","1BOW.27.101","3220","Site A","479",1,546397.13,4685608.52,"EU","14","3",24.8,33.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,3,3,"1","2"
"706","UIS","1885","1BOW.27.101","5721","Site C","452",0.99,546411.14,4685649.62,"EU","10","1",3.75,14,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1.01010101010101,"1","2"
"707","UIS","1831","1BOW.27.101","3958","Site A","495",1,546383.74,4685565.33,"EU","29","3",30,43,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,5,5,"3","2"
"708","UIS","1737","1BOW.27.101","4682","Site A","464",0.99,546387.41,4685603.08,"EU","02","1",4.4,11.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,17,17.1717171717172,"1","2"
"709","UIS","1743","1BOW.27.101","3317","Site A","498",0.24,546386.87,4685602.5,"EU","02B","1",4.8,25.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,4.16666666666667,"4","2"
"710","UIS","1306","1BOW.00.101","1718","Site A","228",0.99,546386.5,4685603.49,"EU","1","1",7.4,17.8,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,9,9.09090909090909,"4","2"
"711","UIS","1729","1BOW.27.101","2191","Site A","470",1,546396.67,4685609.86,"EU","05","2A (South)",10,19,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"5","2"
"712","UIS","1856","1BOW.27.101","4538","Site C","443",1.46,546409.91,4685644.7,"EU","06","2",96.6,98,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,1.36986301369863,"1","2"
"713","UIS","1788","1BOW.27.101","3557","Site A","482",0.5,546389.01,4685587.68,"EU","17","1",9.6,19,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,2,"2","2"
"714","UIS","1738","1BOW.27.101","4718","Site A","464",0.99,546387.41,4685603.08,"EU","02","2",11.6,25.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1.01010101010101,"1","2"
"715","UIS","1780","1BOW.27.101","3221","Site A","479",1,546397.13,4685608.52,"EU","14","3",24.8,33.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,2,"1","2"
"716","UIS","1682","1BOW.27.101","3296","Site A","412",0.12,546397.85,4685616.68,"STP","B","2",16,53,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,8.33333333333333,"3","2"
"717","UIS","1779","1BOW.27.101","3194","Site A","479",1,546397.13,4685608.52,"EU","14","2",14,24.8,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"1","2"
"718","UIS","1916","1BOW.27.101","6160","Site C","462",0.63,546413.65,4685651.56,"EU","15B","2",34.4,48,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1.58730158730159,"2","2"
"719","UIS","1755","1BOW.27.101","5095","Site A","472",1,546395.78,4685610.31,"EU","07","5",48,57.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"1","2"
"720","UIS","1758","1BOW.27.101","5220","Site A","472",1,546395.78,4685610.31,"EU","07","8",73.4,80.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1,"3","2"
"721","UIS","1817","1BOW.27.101","2942","Site A","477",1,546390.59,4685608.79,"EU","12","2",28.2,35.8,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,2,"5","2"
"722","UIS","1750","1BOW.27.101","4895","Site A","471",1.62,546390.14,4685589.26,"EU","06","1",2.6,34.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,3,1.85185185185185,"1","2"
"723","UIS","1838","1BOW.27.101","4041","Site A","499",0.5,546401.93,4685613.23,"EU","30","5",59.2,66.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,2,"6","2"
"724","UIS","1799","1BOW.27.101","3691","Site A","488",1,546386.09,4685602.58,"EU","23","2",13.6,45,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,7,7,"4","2"
"725","UIS","1908","1BOW.27.101","6098","Site C","459",0.49,546409.32,4685640.27,"EU","14","2",8.6,37,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,12,24.4897959183673,"6","2"
"726","UIS","1822","1BOW.27.101","3381","Site A","480",1,546389.68,4685609.19,"EU","15","2",23.4,26.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,9,9,"1","2"
"727","UIS","1307","1BOW.00.101","1771","Site A","228",0.99,546386.5,4685603.49,"EU","1","2",17.8,54.4,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,1.01010101010101,"4","2"
