"CODE","LEVEL_ID","P_IDENT","Catalog_ID","S_NYSM_NUM","UNIT_ID","U_TYPE","U_LBL","L_STRAT","START","END","Assemblage","MATNAME","TYPENAME","CATNAME","IDENTIFY","BEGDATE","ENDDATE","N","zN","comp.grp","art.grp"
"CLPG",1758,"PIN 1BOW.27.101",5202,12645,472,"EU","07","8",73.4,80.2,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, leaded pressed",NA,NA,1,0.554700196225229,"3","1"
"CLPG",1815,"PIN 1BOW.27.101",5485,12645,474,"EU","09","3",20.6,28.6,"Domestic","Glass","Glass Vessel","Tableware","clear table glass, leaded pressed",NA,NA,1,0.554700196225229,"3","1"
"OGR",1752,"PIN 1BOW.27.101",4941,12645,472,"EU","07","2",12,29.4,"Domestic","Ceramics","Sherd","Redware","brown-glazed redware",NA,NA,1,1,"4","3"
"CF",1761,"PIN 1BOW.27.101",5317,12645,473,"EU","08","2",19.75,22.2,"Domestic","Metal","Domestic/Activity","Cans","can frag",NA,NA,1,0.042343494795754,"1","3"
"CF",1805,"PIN 1BOW.27.101",3799,12645,491,"EU","26","3",24.4,63.4,"Domestic","Metal","Domestic/Activity","Cans","can frag",NA,NA,11,0.465778442753294,"3","3"
"CF",1725,"PIN 1BOW.27.101",1791,12645,463,"EU","01","1",5.2,11.8,"Domestic","Metal","Domestic/Activity","Cans","can frag",NA,NA,1,0.042343494795754,"2","3"
"CF",1725,"PIN 1BOW.27.101",1792,12645,463,"EU","01","1",5.2,11.8,"Domestic","Metal","Domestic/Activity","Cans","can frag",NA,NA,1,0.042343494795754,"2","3"
"CF",1756,"PIN 1BOW.27.101",5135,12645,472,"EU","07","6",57.4,67.6,"Domestic","Metal","Domestic/Activity","Cans","can frag",NA,NA,17,0.719839411527819,"4","3"
"CF",1818,"PIN 1BOW.27.101",2961,12645,477,"EU","12","3",35.8,43.8,"Domestic","Metal","Domestic/Activity","Cans","can frag",NA,NA,1,0.042343494795754,"3","3"
"CF",1797,"PIN 1BOW.27.101",4630,12645,487,"EU","22","1",7.2,52.8,"Domestic","Metal","Domestic/Activity","Cans","can frag",NA,NA,4,0.169373979183016,"2","3"
"CF",1755,"PIN 1BOW.27.101",5089,12645,472,"EU","07","5",48,57.4,"Domestic","Metal","Domestic/Activity","Cans","can frag",NA,NA,57,2.41357920335798,"4","3"
"CF",1764,"PIN 1BOW.27.101",5418,12645,473,"EU","08","4B",28,38,"Domestic","Metal","Domestic/Activity","Cans","can frag",NA,NA,8,0.338747958366032,"1","3"
"CF",1752,"PIN 1BOW.27.101",4969,12645,472,"EU","07","2",12,29.4,"Domestic","Metal","Domestic/Activity","Cans","can frag",NA,NA,21,0.889213390710835,"4","3"
"CF",1792,"PIN 1BOW.27.101",3603,12645,483,"EU","18","2",21,37.2,"Domestic","Metal","Domestic/Activity","Cans","can frag",NA,NA,7,0.296404463570278,"2","3"
"CF",1744,"PIN 1BOW.27.101",4777,12645,467,"EU","03","1",3.8,25.8,"Domestic","Metal","Domestic/Activity","Cans","can frag",NA,NA,4,0.169373979183016,"3","3"
"CF",1760,"PIN 1BOW.27.101",5269,12645,473,"EU","08","1",13.75,19.75,"Domestic","Metal","Domestic/Activity","Cans","can frag",NA,NA,2,0.0846869895915081,"1","3"
"CF",1752,"PIN 1BOW.27.101",4952,12645,472,"EU","07","2",12,29.4,"Domestic","Metal","Domestic/Activity","Cans","can frag",NA,NA,1,0.042343494795754,"4","3"
"CF",1753,"PIN 1BOW.27.101",4993,12645,472,"EU","07","3",29.4,38.8,"Domestic","Metal","Domestic/Activity","Cans","can frag",NA,NA,64,2.70998366692826,"4","3"
"CF",1822,"PIN 1BOW.27.101",3380,12645,480,"EU","15","2",23.4,26.2,"Domestic","Metal","Domestic/Activity","Cans","can frag",NA,NA,4,0.169373979183016,"3","3"
"GDI",1756,"PIN 1BOW.27.101",5103,12645,472,"EU","07","6",57.4,67.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","gilt-decorated ironstone/whiteware",NA,NA,1,0.426401432711221,"4","3"
"GDI",1753,"PIN 1BOW.27.101",5006,12645,472,"EU","07","3",29.4,38.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","gilt-decorated ironstone/whiteware",NA,NA,1,0.426401432711221,"4","3"
"GDI",1755,"PIN 1BOW.27.101",5051,12645,472,"EU","07","5",48,57.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","gilt-decorated ironstone/whiteware",NA,NA,1,0.426401432711221,"4","3"
"GDI",1760,"PIN 1BOW.27.101",5252,12645,473,"EU","08","1",13.75,19.75,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","gilt-decorated ironstone/whiteware",NA,NA,1,0.426401432711221,"1","3"
"GDI",1751,"PIN 1BOW.27.101",4904,12645,472,"EU","07","1",3.6,12,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","gilt-decorated ironstone/whiteware",NA,NA,3,1.27920429813366,"4","3"
"GDI",1752,"PIN 1BOW.27.101",4944,12645,472,"EU","07","2",12,29.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","gilt-decorated ironstone/whiteware",NA,NA,4,1.70560573084488,"4","3"
"GDI",1762,"PIN 1BOW.27.101",5354,12645,473,"EU","08","3",22.2,30.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","gilt-decorated ironstone/whiteware",NA,NA,2,0.852802865422442,"1","3"
"OCMT",1729,"PIN 1BOW.27.101",2196,12645,470,"EU","05","2A (South)",10,19,"Domestic","Metal","Personal Item","Clothing Related","other clothing-related metal object",NA,NA,1,0.866025403784439,"4","3"
"OCMT",1752,"PIN 1BOW.27.101",4963,12645,472,"EU","07","2",12,29.4,"Domestic","Metal","Personal Item","Clothing Related","other clothing-related metal object",NA,NA,1,0.866025403784439,"4","3"
"OCMT",1755,"PIN 1BOW.27.101",5085,12645,472,"EU","07","5",48,57.4,"Domestic","Metal","Personal Item","Clothing Related","other clothing-related metal object",NA,NA,1,0.866025403784439,"4","3"
"OCMT",1751,"PIN 1BOW.27.101",4919,12645,472,"EU","07","1",3.6,12,"Domestic","Metal","Personal Item","Clothing Related","other clothing-related metal object",NA,NA,1,0.866025403784439,"4","3"
"PEYE",1729,"PIN 1BOW.27.101",2195,12645,470,"EU","05","2A (South)",10,19,"Domestic","Metal","Personal Item","Clothing Related","eyelet/grommet clothing fastener",NA,NA,4,0.894427190999916,"4","3"
"PEYE",1752,"PIN 1BOW.27.101",4964,12645,472,"EU","07","2",12,29.4,"Domestic","Metal","Personal Item","Clothing Related","eyelet/grommet clothing fastener",NA,NA,2,0.447213595499958,"4","3"
"DTR",1745,"PIN 1BOW.27.101",4802,12645,467,"EU","03","2",25.8,116,"Architectural","Ceramics","Architectural Ceramic","Redware","redware field drainage pipe",NA,NA,7,0.989949493661166,"4","1"
"DTR",1756,"PIN 1BOW.27.101",5107,12645,472,"EU","07","6",57.4,67.6,"Architectural","Ceramics","Architectural Ceramic","Redware","redware field drainage pipe",NA,NA,1,0.14142135623731,"4","1"
"FWN",1761,"PIN 1BOW.27.101",5290,12645,473,"EU","08","2",19.75,22.2,"Architectural","Metal","Architectural Hardware","Wire Nail","wire finishing nail",1875,1970,1,0.688247201611685,"1","2"
"FWN",1753,"PIN 1BOW.27.101",5017,12645,472,"EU","07","3",29.4,38.8,"Architectural","Metal","Architectural Hardware","Wire Nail","wire finishing nail",1875,1970,2,1.37649440322337,"4","2"
"FWN",1760,"PIN 1BOW.27.101",5250,12645,473,"EU","08","1",13.75,19.75,"Architectural","Metal","Architectural Hardware","Wire Nail","wire finishing nail",1875,1970,1,0.688247201611685,"1","2"
"FWN",1756,"PIN 1BOW.27.101",5112,12645,472,"EU","07","6",57.4,67.6,"Architectural","Metal","Architectural Hardware","Wire Nail","wire finishing nail",1875,1970,2,1.37649440322337,"4","2"
"FWN",1779,"PIN 1BOW.27.101",3185,12645,479,"EU","14","2",14,24.8,"Architectural","Metal","Architectural Hardware","Wire Nail","wire finishing nail",1875,1970,1,0.688247201611685,"1","2"
"FWN",1778,"PIN 1BOW.27.101",3153,12645,479,"EU","14","1",6,14,"Architectural","Metal","Architectural Hardware","Wire Nail","wire finishing nail",1875,1970,1,0.688247201611685,"2","2"
"FWN",1762,"PIN 1BOW.27.101",5327,12645,473,"EU","08","3",22.2,30.6,"Architectural","Metal","Architectural Hardware","Wire Nail","wire finishing nail",1875,1970,2,1.37649440322337,"1","2"
"FWN",1780,"PIN 1BOW.27.101",3212,12645,479,"EU","14","3",24.8,33.6,"Architectural","Metal","Architectural Hardware","Wire Nail","wire finishing nail",1875,1970,1,0.688247201611685,"1","2"
"FWN",1755,"PIN 1BOW.27.101",5071,12645,472,"EU","07","5",48,57.4,"Architectural","Metal","Architectural Hardware","Wire Nail","wire finishing nail",1875,1970,1,0.688247201611685,"4","2"
"FWN",1764,"PIN 1BOW.27.101",5405,12645,473,"EU","08","4B",28,38,"Architectural","Metal","Architectural Hardware","Wire Nail","wire finishing nail",1875,1970,1,0.688247201611685,"1","2"
"RVT",1756,"PIN 1BOW.27.101",5131,12645,472,"EU","07","6",57.4,67.6,"Architectural","Metal","Architectural Hardware","Other Hardware","rivet",NA,NA,1,0.577350269189626,"4","4"
"RVT",1780,"PIN 1BOW.27.101",3218,12645,479,"EU","14","3",24.8,33.6,"Architectural","Metal","Architectural Hardware","Other Hardware","rivet",NA,NA,1,0.577350269189626,"1","4"
"RVT",1755,"PIN 1BOW.27.101",5093,12645,472,"EU","07","5",48,57.4,"Architectural","Metal","Architectural Hardware","Other Hardware","rivet",NA,NA,2,1.15470053837925,"4","4"
"OCN",1762,"PIN 1BOW.27.101",5333,12645,473,"EU","08","3",22.2,30.6,"Architectural","Metal","Architectural Hardware","Cut Nail","other cut nail",1835,1880,1,0.134610717627213,"1","2"
"OCN",1763,"PIN 1BOW.27.101",5389,12645,473,"EU","08","4A",30.6,39.6,"Architectural","Metal","Architectural Hardware","Cut Nail","other cut nail",1835,1880,1,0.134610717627213,"1","2"
"OCN",1779,"PIN 1BOW.27.101",3180,12645,479,"EU","14","2",14,24.8,"Architectural","Metal","Architectural Hardware","Cut Nail","other cut nail",1835,1880,1,0.134610717627213,"1","2"
"OCN",1757,"PIN 1BOW.27.101",5166,12645,472,"EU","07","7",67.6,73.4,"Architectural","Metal","Architectural Hardware","Cut Nail","other cut nail",1835,1880,1,0.134610717627213,"3","2"
"OCN",1809,"PIN 1BOW.27.101",3853,12645,492,"EU","27","1",2.2,17.4,"Architectural","Metal","Architectural Hardware","Cut Nail","other cut nail",1835,1880,3,0.403832152881639,"4","2"
"OCN",1781,"PIN 1BOW.27.101",3243,12645,479,"EU","14","4",33.6,46,"Architectural","Metal","Architectural Hardware","Cut Nail","other cut nail",1835,1880,1,0.134610717627213,"1","2"
"OCN",1760,"PIN 1BOW.27.101",5263,12645,473,"EU","08","1",13.75,19.75,"Architectural","Metal","Architectural Hardware","Cut Nail","other cut nail",1835,1880,1,0.134610717627213,"1","2"
"OCN",1762,"PIN 1BOW.27.101",5330,12645,473,"EU","08","3",22.2,30.6,"Architectural","Metal","Architectural Hardware","Cut Nail","other cut nail",1835,1880,28,3.76910009356196,"1","2"
"OCN",1729,"PIN 1BOW.27.101",2180,12645,470,"EU","05","2A (South)",10,19,"Architectural","Metal","Architectural Hardware","Cut Nail","other cut nail",1835,1880,1,0.134610717627213,"4","2"
"OCN",1764,"PIN 1BOW.27.101",5403,12645,473,"EU","08","4B",28,38,"Architectural","Metal","Architectural Hardware","Cut Nail","other cut nail",1835,1880,2,0.269221435254426,"1","2"
"OCN",1755,"PIN 1BOW.27.101",5069,12645,472,"EU","07","5",48,57.4,"Architectural","Metal","Architectural Hardware","Cut Nail","other cut nail",1835,1880,1,0.134610717627213,"4","2"
"OCN",1780,"PIN 1BOW.27.101",3210,12645,479,"EU","14","3",24.8,33.6,"Architectural","Metal","Architectural Hardware","Cut Nail","other cut nail",1835,1880,2,0.269221435254426,"1","2"
"OCN",1779,"PIN 1BOW.27.101",3184,12645,479,"EU","14","2",14,24.8,"Architectural","Metal","Architectural Hardware","Cut Nail","other cut nail",1835,1880,1,0.134610717627213,"1","2"
"OCN",1760,"PIN 1BOW.27.101",5265,12645,473,"EU","08","1",13.75,19.75,"Architectural","Metal","Architectural Hardware","Cut Nail","other cut nail",1835,1880,2,0.269221435254426,"1","2"
"OCN",1789,"PIN 1BOW.27.101",3579,12645,482,"EU","17","2",19,43.4,"Architectural","Metal","Architectural Hardware","Cut Nail","other cut nail",1835,1880,1,0.134610717627213,"3","2"
"OCN",1761,"PIN 1BOW.27.101",5301,12645,473,"EU","08","2",19.75,22.2,"Architectural","Metal","Architectural Hardware","Cut Nail","other cut nail",1835,1880,8,1.0768857410177,"1","2"
"OCN",1806,"PIN 1BOW.27.101",3819,12645,491,"EU","26","4",63.4,70.8,"Architectural","Metal","Architectural Hardware","Cut Nail","other cut nail",1835,1880,2,0.269221435254426,"1","2"
"KETT",1755,"PIN 1BOW.27.101",5090,12645,472,"EU","07","5",48,57.4,"Domestic","Metal","Domestic/Activity","Cookware","kettle",NA,NA,2,1,"4","4"
"SLAT",1755,"PIN 1BOW.27.101",5086,12645,472,"EU","07","5",48,57.4,"Architectural","Ground or Rough Stone","Architectural Stone","Slate Roofing","slate roofing frag",NA,NA,1,1,"4","4"
"APG",1755,"PIN 1BOW.27.101",5057,12645,472,"EU","07","5",48,57.4,"Architectural","Glass","Flat Glass","Plate Glass","aqua plate glass",NA,NA,1,1,"4","4"
"MOII",1683,"PIN 1BOW.27.101",3305,12645,413,"STP","C","1",0,75,"Domestic","Ceramics","Sherd","Ironstone","molded ironstone",1813,1885,1,0.184114923579665,"2","1"
"MOII",1825,"PIN 1BOW.27.101",3438,12645,480,"EU","15","5",46,55,"Domestic","Ceramics","Sherd","Ironstone","molded ironstone",1813,1885,2,0.368229847159329,"3","1"
"MOII",1816,"PIN 1BOW.27.101",2728,12645,477,"EU","12","1",19.8,28.2,"Domestic","Ceramics","Sherd","Ironstone","molded ironstone",1813,1885,4,0.736459694318659,"3","1"
"MOII",1818,"PIN 1BOW.27.101",2975,12645,477,"EU","12","3",35.8,43.8,"Domestic","Ceramics","Sherd","Ironstone","molded ironstone",1813,1885,5,0.920574617898323,"3","1"
"MOII",1819,"PIN 1BOW.27.101",3005,12645,477,"EU","12","4",44.8,51.4,"Domestic","Ceramics","Sherd","Ironstone","molded ironstone",1813,1885,7,1.28880446505765,"2","1"
"MOII",1682,"PIN 1BOW.27.101",3301,12645,412,"STP","B","2",16,53,"Domestic","Ceramics","Sherd","Ironstone","molded ironstone",1813,1885,1,0.184114923579665,"3","1"
"MOII",1755,"PIN 1BOW.27.101",5098,12645,472,"EU","07","5",48,57.4,"Domestic","Ceramics","Sherd","Ironstone","molded ironstone",1813,1885,9,1.65703431221698,"4","1"
"SB",1755,"PIN 1BOW.27.101",5054,12645,472,"EU","07","5",48,57.4,"Domestic","Shell","Worked","Button","shell button",NA,NA,1,1,"4","4"
"CART",1755,"PIN 1BOW.27.101",5074,12645,472,"EU","07","5",48,57.4,"Domestic","Metal","Arms/Military","Guns/Bullets","cartridge",NA,NA,1,0.912870929175277,"4","4"
"CART",1838,"PIN 1BOW.27.101",4029,12645,499,"EU","30","5",59.2,66.4,"Domestic","Metal","Arms/Military","Guns/Bullets","cartridge",NA,NA,1,0.912870929175277,"4","4"
"CART",1758,"PIN 1BOW.27.101",5218,12645,472,"EU","07","8",73.4,80.2,"Domestic","Metal","Arms/Military","Guns/Bullets","cartridge",NA,NA,1,0.912870929175277,"3","4"
"CART",1753,"PIN 1BOW.27.101",4988,12645,472,"EU","07","3",29.4,38.8,"Domestic","Metal","Arms/Military","Guns/Bullets","cartridge",NA,NA,1,0.912870929175277,"4","4"
"CART",1804,"PIN 1BOW.27.101",3757,12645,491,"EU","26","2",15.8,24.4,"Domestic","Metal","Arms/Military","Guns/Bullets","cartridge",NA,NA,1,0.912870929175277,"3","4"
"CART",1824,"PIN 1BOW.27.101",3420,12645,480,"EU","15","4",36,46,"Domestic","Metal","Arms/Military","Guns/Bullets","cartridge",NA,NA,1,0.912870929175277,"4","4"
"RTI",1779,"PIN 1BOW.27.101",3170,12645,479,"EU","14","2",14,24.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","red transfer-printed ironstone/whiteware",1825,1875,2,1.09544511501033,"1","1"
"RTI",1826,"PIN 1BOW.27.101",3467,12645,480,"EU","15","6",55,67.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","red transfer-printed ironstone/whiteware",1825,1875,1,0.547722557505166,"2","1"
"RTI",1806,"PIN 1BOW.27.101",3810,12645,491,"EU","26","4",63.4,70.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","red transfer-printed ironstone/whiteware",1825,1875,1,0.547722557505166,"1","1"
"RTI",1758,"PIN 1BOW.27.101",5191,12645,472,"EU","07","8",73.4,80.2,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","red transfer-printed ironstone/whiteware",1825,1875,2,1.09544511501033,"3","1"
"SNAP",1758,"PIN 1BOW.27.101",5217,12645,472,"EU","07","8",73.4,80.2,"Domestic","Metal","Personal Item","Clothing Related","snap-type clothing fastener",NA,NA,1,1,"3","1"
"XBK",1806,"PIN 1BOW.27.101",3815,12645,491,"EU","26","4",63.4,70.8,"Domestic","Ceramics","Pipe","Kaolin Pipe","undecorated Kaolin pipe bowl frag",NA,NA,1,0.707106781186547,"1","1"
"XBK",1758,"PIN 1BOW.27.101",5185,12645,472,"EU","07","8",73.4,80.2,"Domestic","Ceramics","Pipe","Kaolin Pipe","undecorated Kaolin pipe bowl frag",NA,NA,1,0.707106781186547,"3","1"
"SDI",1841,"PIN 1BOW.27.101",4065,12645,500,"EU","31","1",3.8,14.2,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","sponge-decorated ironstone/whiteware",1830,1865,1,0.816496580927726,"3","1"
"SDI",1826,"PIN 1BOW.27.101",3465,12645,480,"EU","15","6",55,67.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","sponge-decorated ironstone/whiteware",1830,1865,1,0.816496580927726,"2","1"
"SDI",1758,"PIN 1BOW.27.101",5187,12645,472,"EU","07","8",73.4,80.2,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","sponge-decorated ironstone/whiteware",1830,1865,1,0.816496580927726,"3","1"
"BBS",1758,"PIN 1BOW.27.101",5181,12645,472,"EU","07","8",73.4,80.2,"Domestic","Ceramics","Sherd","Stoneware","buff bodied stoneware, brown slip exterior, brown slip interior",NA,NA,1,1,"3","1"
"UNR",1801,"PIN 1BOW.27.101",3699,12645,489,"EU","24","1",2,40.8,"Domestic","Ceramics","Sherd","Redware","unidentified redware",NA,NA,1,0.679366220486757,"2","1"
"UNR",1805,"PIN 1BOW.27.101",3775,12645,491,"EU","26","3",24.4,63.4,"Domestic","Ceramics","Sherd","Redware","unidentified redware",NA,NA,1,0.679366220486757,"3","1"
"UNR",1758,"PIN 1BOW.27.101",5183,12645,472,"EU","07","8",73.4,80.2,"Domestic","Ceramics","Sherd","Redware","unidentified redware",NA,NA,1,0.679366220486757,"3","1"
"UNR",1802,"PIN 1BOW.27.101",4632,12645,490,"EU","25","N Wall",21.4,42.6,"Domestic","Ceramics","Sherd","Redware","unidentified redware",NA,NA,1,0.679366220486757,"2","1"
"UNR",1745,"PIN 1BOW.27.101",4803,12645,467,"EU","03","2",25.8,116,"Domestic","Ceramics","Sherd","Redware","unidentified redware",NA,NA,2,1.35873244097351,"4","1"
"UNR",1775,"PIN 1BOW.27.101",3066,12645,478,"EU","13","4",29.4,36.6,"Domestic","Ceramics","Sherd","Redware","unidentified redware",NA,NA,2,1.35873244097351,"3","1"
"UNR",1771,"PIN 1BOW.27.101",2717,12645,476,"EU","11","4",46.4,54.4,"Domestic","Ceramics","Sherd","Redware","unidentified redware",NA,NA,1,0.679366220486757,"2","1"
"AGR",1806,"PIN 1BOW.27.101",3812,12645,491,"EU","26","4",63.4,70.8,"Domestic","Ceramics","Sherd","Redware","black-glazed redware",NA,NA,4,1.39970842444753,"1","1"
"AGR",1820,"PIN 1BOW.27.101",3105,12645,477,"EU","12","5",51.4,91.8,"Domestic","Ceramics","Sherd","Redware","black-glazed redware",NA,NA,5,1.74963553055941,"3","1"
"AGR",1825,"PIN 1BOW.27.101",3441,12645,480,"EU","15","5",46,55,"Domestic","Ceramics","Sherd","Redware","black-glazed redware",NA,NA,1,0.349927106111883,"3","1"
"AGR",1826,"PIN 1BOW.27.101",3474,12645,480,"EU","15","6",55,67.8,"Domestic","Ceramics","Sherd","Redware","black-glazed redware",NA,NA,1,0.349927106111883,"2","1"
"AGR",1745,"PIN 1BOW.27.101",4804,12645,467,"EU","03","2",25.8,116,"Domestic","Ceramics","Sherd","Redware","black-glazed redware",NA,NA,1,0.349927106111883,"4","1"
"AGR",1821,"PIN 1BOW.27.101",3340,12645,480,"EU","15","1",13,22,"Domestic","Ceramics","Sherd","Redware","black-glazed redware",NA,NA,1,0.349927106111883,"3","1"
"AGR",1758,"PIN 1BOW.27.101",5180,12645,472,"EU","07","8",73.4,80.2,"Domestic","Ceramics","Sherd","Redware","black-glazed redware",NA,NA,2,0.699854212223765,"3","1"
"MLLG",1760,"PIN 1BOW.27.101",5256,12645,473,"EU","08","1",13.75,19.75,"Domestic","Glass","Other Glass","Lamp Glass","milk-colored lamp glass",NA,NA,6,1,"1","2"
"MLLG",1762,"PIN 1BOW.27.101",5338,12645,473,"EU","08","3",22.2,30.6,"Domestic","Glass","Other Glass","Lamp Glass","milk-colored lamp glass",NA,NA,8,1.33333333333333,"1","2"
"MLLG",1761,"PIN 1BOW.27.101",5309,12645,473,"EU","08","2",19.75,22.2,"Domestic","Glass","Other Glass","Lamp Glass","milk-colored lamp glass",NA,NA,2,0.333333333333333,"1","2"
"MLLG",1758,"PIN 1BOW.27.101",5197,12645,472,"EU","07","8",73.4,80.2,"Domestic","Glass","Other Glass","Lamp Glass","milk-colored lamp glass",NA,NA,2,0.333333333333333,"3","2"
"MOI",1758,"PIN 1BOW.27.101",5195,12645,472,"EU","07","8",73.4,80.2,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","molded ironstone/whiteware",1845,1885,4,1.1417984514369,"3","1"
"MOI",1830,"PIN 1BOW.27.101",3934,12645,495,"EU","29","2",20,30,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","molded ironstone/whiteware",1845,1885,2,0.57089922571845,"4","1"
"MOI",1797,"PIN 1BOW.27.101",4629,12645,487,"EU","22","1",7.2,52.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","molded ironstone/whiteware",1845,1885,5,1.42724806429613,"2","1"
"MOI",1786,"PIN 1BOW.27.101",3540,12645,481,"EU","16","4",43,53.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","molded ironstone/whiteware",1845,1885,1,0.285449612859225,"2","1"
"MOI",1817,"PIN 1BOW.27.101",2937,12645,477,"EU","12","2",28.2,35.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","molded ironstone/whiteware",1845,1885,8,2.2835969028738,"4","1"
"MOI",1805,"PIN 1BOW.27.101",3786,12645,491,"EU","26","3",24.4,63.4,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","molded ironstone/whiteware",1845,1885,1,0.285449612859225,"3","1"
"MOI",1803,"PIN 1BOW.27.101",3729,12645,491,"EU","26","1",6.4,15.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","molded ironstone/whiteware",1845,1885,1,0.285449612859225,"4","1"
"MOI",1827,"PIN 1BOW.27.101",3491,12645,480,"EU","15","7",67.8,75.2,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","molded ironstone/whiteware",1845,1885,2,0.57089922571845,"3","1"
"MOI",1820,"PIN 1BOW.27.101",3107,12645,477,"EU","12","5",51.4,91.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","molded ironstone/whiteware",1845,1885,4,1.1417984514369,"3","1"
"MOI",1751,"PIN 1BOW.27.101",4903,12645,472,"EU","07","1",3.6,12,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","molded ironstone/whiteware",1845,1885,1,0.285449612859225,"4","1"
